datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/04/13 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0.1,1,3.467,-60.805,23.2
2018/04/15 17:05:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,13.6,0,3.606,-61.742,43
2018/04/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.3,0.2,1.351,-60.358,3.8
2018/04/20 17:25:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,0,0,0,2.316,-60.544,12
2018/06/23 17:25:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,11.4,0,4.184,-60.183,9.1
2018/07/18 17:20:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,5,1.4,0.2,4.379,-60.059,7.7
2018/09/20 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,7,0,0,0.705,-60.5,15.2
2018/10/11 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,14,2,0.1,1.789,-61.011,9.3
2018/10/13 17:25:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,24,0,0.6,2.961,-60.036,13.1
2018/10/13 17:25:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,0.7,3.233,-60.24,16.3
2018/10/13 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,15,0.1,0.4,3.28,-61.147,10.1
2018/10/13 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,16,0.1,0.5,3.282,-61.153,15.7
2018/10/13 17:25:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,11,10.7,0,1.059,-60.399,30.3
2018/10/15 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,26,1.3,0.7,3.039,-60.13,30.4
2018/10/15 17:15:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,5,0,0.5,4.117,-61.412,38.6
2018/10/15 17:15:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,21,0,1,4.343,-60.09,17.3
2018/10/15 17:15:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,12,0,1,4.509,-60.367,14.1
2018/10/15 17:15:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,10,0,1,4.513,-60.262,34.3
2018/10/15 17:15:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,23,0,1,4.754,-60.031,16
2018/10/20 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,2,0.4,0.8,3.945,-59.716,15.8
2018/10/20 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,2,0.4,0.8,3.946,-59.707,14.6
2018/10/24 17:05:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0,2.664,-60.923,78.8
2018/10/24 17:05:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0,2.665,-60.952,35.8
2018/11/11 16:55:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,4,0.4,1,3.973,-59.752,40.4
2018/11/26 17:50:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,8,0.3,1,4.133,-60.821,15.3
2018/11/26 17:50:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,8,0.8,0.9,4.193,-60.824,26.3
2018/02/02 17:55:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,1,3.918,-61.42,20
2018/02/02 17:55:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,1,3.92,-61.405,11.6
2018/01/01 17:55:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,9.8,0,4.4,-60.779,52.7
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.5,0.6,0.701,-60.493,15.6
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0,0.6,0.711,-60.578,68.8
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0,0.6,0.709,-60.592,26.9
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,0,0.3,0.7,4.33,-59.752,67.7
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.4,0.7,0.618,-60.581,19.4
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,0.7,0.7,0.759,-60.176,8.6
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,0,1.2,0.5,0.885,-59.625,27.6
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,0.8,0.6,0.935,-60.227,19.2
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,0.8,0.6,0.934,-60.239,22.8
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.4,0.8,1.141,-60.074,16.2
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,1.5,0.4,1.078,-60.655,494.1
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,0,0.2,0.7,1.856,-60.551,14
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.9,0.5,1.995,-59.955,12.9
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,0,0,0.7,1.947,-60.633,48.8
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0,0.7,0.646,-60.308,20.1
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.1,0.7,0.684,-60.366,15
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.1,0.7,0.683,-60.375,308.7
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,1,3.439,-60.726,11.3
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,2.1,0.6,0.613,-60.174,11.1
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,0,1.3,0.5,0.66,-59.921,77.9
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,1.3,-999,0.584,-60.456,24
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.4,0.8,0.62,-60.569,22.2
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.6,0.6,1.989,-61.423,12.5
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0,1,2.308,-59.94,48.5
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0,1,2.306,-59.954,76.3
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0.2,1,2.935,-61.084,24.5
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0,0.8,0.68,-60.584,21.5
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0,0.8,0.746,-60.572,32.3
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0,0.8,0.764,-60.638,12.7
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,3.693,-60.535,37.3
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,3.704,-60.536,68.7
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.1,0.8,0.68,-60.52,16.6
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.1,0.8,0.679,-60.529,18.4
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.1,0.8,0.678,-60.538,32.7
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.1,0.8,0.688,-60.531,19.9
2018/01/28 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0,0.8,0.687,-60.54,41.6
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,3.702,-60.549,25.9
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0.5,0.6,4.112,-59.997,23.3
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,1,0.9,3.996,-61.224,22.5
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,1.1,0.9,4.008,-61.214,29.8
2018/01/10 17:50:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,1.2,0.9,4.006,-61.226,56.1
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,1.1,0.8,1.614,-60.633,24
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,1,0.8,1.626,-60.635,18.6
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,0,0.3,0.9,1.739,-60.498,36.5
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,0,0.2,0.9,1.736,-60.516,29.4
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.5,1,1.795,-61.162,21.9
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.6,0.8,1.824,-61.153,16.7
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,0,1.5,0.7,2.202,-61.516,161.8
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,0,1.5,0.7,2.199,-61.536,101.7
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,0,1.5,0.7,2.199,-61.52,222.2
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,0,1.5,0.7,2.196,-61.54,48.2
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0.5,0.8,2.699,-60.215,107.5
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0.4,0.9,2.711,-60.217,28.7
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,1,3.276,-60.49,32.2
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,1.8,0.7,0.44,-60.347,25.3
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,0,0.7,0.6,0.698,-59.852,13.2
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.4,0.9,1.526,-60.327,15.6
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0.4,0.9,1.523,-60.343,14.2
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,6.4,0.7,2.813,-63.662,31.4
2018/01/16 17:10:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,6.4,0.5,2.809,-63.667,38.2
2018/01/19 17:45:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0.2,1,3.815,-60.786,21
2018/01/19 17:45:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0.1,1,4.124,-60.399,15.1
2018/01/15 18:05:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,2,0.8,0.716,-60.542,34.3
2018/01/15 18:05:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0,1,2.985,-60.034,52.9
2018/01/15 18:05:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0.1,1,3.011,-61.155,83.8
2018/01/15 18:05:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0,0.8,2.669,-63.835,28.2
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,1,3.638,-60.278,47.1
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,1,3.637,-60.286,32.6
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,3.692,-60.474,16.6
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,0.9,3.706,-61.087,38.7
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,0.9,3.715,-61.088,36.6
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,1,3.985,-60.042,10.7
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,1,3.948,-60.999,12.8
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,1,3.955,-61.01,20
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,1,3.961,-61.038,52.2
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,1,3.959,-61.048,95.8
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0,1,3.149,-60.285,30.1
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,1,3.227,-60.644,30.8
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,0.8,4.093,-60.31,19
2018/01/21 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,0.2,4.223,-59.925,14.9
2018/01/22 18:15:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,1,3.862,-60.471,81.9
2018/01/22 18:15:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,3.857,-60.511,80.1
2018/01/22 18:15:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,1,3.862,-60.476,101.4
2018/01/22 18:15:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,3.856,-60.516,60.9
2018/01/22 18:15:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0,1,3.324,-61.282,78.2
2018/01/23 17:20:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,0.8,3.614,-61.629,23.7
2018/01/23 17:20:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,0,0,0.8,3.612,-61.643,19.7
2018/01/23 17:20:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,0,0,1,3.642,-60.208,15.6
2018/01/23 17:20:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,4.172,-60.976,31.2
2018/01/23 17:20:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,4.249,-60.927,18.4
2018/01/26 17:50:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,1.4,0.9,2.828,-61.129,27
2018/01/26 17:50:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0.4,0.9,2.86,-61.121,16.6
2018/01/26 17:50:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0.4,0.9,2.859,-61.133,14.1
2018/01/26 17:50:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,1,0.8,2.848,-61.284,20.7
2018/01/26 17:50:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,1,1,3.787,-60.634,34.5
2018/01/25 17:05:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.9,0.6,0.765,-60.628,36.8
2018/01/25 17:05:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.9,0.6,0.761,-60.652,35.1
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.5,0.7,0.68,-60.516,43.2
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0.1,1,3.636,-60.679,55
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,4.338,-60.707,116.8
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0,1,4.342,-60.715,84
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.6,0.7,0.674,-60.557,56.6
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.5,0.7,0.68,-60.523,55.2
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.5,0.7,0.772,-60.627,44.7
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.3,0.8,0.933,-60.523,63.7
2018/01/27 16:55:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.3,0.8,0.933,-60.53,56
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.1,0.3,0.226,-60.606,12.6
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,4.3,0.4,0.349,-60.39,13.7
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,3.4,0.4,0.347,-60.403,18.7
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,0,0.2,0.1,0.64,-59.653,9
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,3.3,0.5,0.621,-60.157,226.1
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,3.3,0.4,0.619,-60.17,638.7
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,3.5,0.4,0.614,-60.163,126
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,3.5,0.4,0.612,-60.176,46.9
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,3.1,0.5,0.625,-60.165,476.9
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,0,3.1,0.4,0.623,-60.177,137.4
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,0,0,0.6,0.805,-60.001,115.5
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,0,0,0.6,0.803,-60.014,36
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.3,0.6,0.915,-60.358,18
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.4,0.6,0.913,-60.371,143.4
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.3,0.6,0.939,-60.348,58
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,0.3,0.8,0.95,-60.35,31.2
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,0,0,0.4,1.081,-59.567,64.7
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,0,0,0.4,1.08,-59.579,47.9
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,0,0,0.4,1.09,-59.58,129.7
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,0,0,0.7,1.234,-60.691,15
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,0,0,0.6,1.979,-60.546,5.8
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0,0.3,2.15,-60.162,10.3
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0,0.4,2.22,-59.748,19.5
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0.3,0.4,2.66,-60.224,24.1
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0.3,0.5,2.658,-60.237,21.5
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,0,0,0.6,2.691,-61.478,15.4
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,0,0,1,2.995,-60.181,28.4
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0.1,1,3.05,-60.913,25.1
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0,0.7,2.668,-63.755,121.9
2018/01/07 17:20:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0,0.7,2.679,-63.741,37.8
