datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/01/10 17:20:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,38,1,1,4.326,-60.793,27.7
2019/01/10 17:20:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,6,0,1,4.332,-60.35,22.7
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,1,3.179,-60.189,28.1
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,1,3.18,-60.18,10.5
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,1,3.187,-60.199,29.4
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,1,3.188,-60.19,33.3
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,1,3.19,-60.181,23.9
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,1,3.2,-60.173,18.4
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,4,0,1,3.201,-60.164,28.4
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,4,0,1,3.808,-60.226,10.8
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,4,0,1,3.809,-60.217,12.7
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,4,0.1,1,3.809,-60.547,16.1
2019/01/15 17:35:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,4,0,1,3.845,-60.355,15.1
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,4,0.1,0.6,1.072,-59.619,65.3
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,7,0,0.9,1.119,-60.188,9
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,8,0,0.9,1.129,-60.189,8.9
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0,0.8,1.234,-60.09,7.1
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,7,0,0.8,1.236,-60.081,8.6
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,9,0,0.9,1.611,-60.419,75.4
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,9,0,0.9,1.612,-60.41,110.4
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,8,0,0.9,1.703,-60.42,18.2
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,6,0,1,1.953,-60.661,8.5
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,13,0,1,2.271,-59.725,14.6
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,10,0,0.8,3.977,-64.492,10.2
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,19,0.2,1,4.094,-59.99,16.8
2019/01/25 18:15:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,10,0,1,2.683,-60.857,42
2019/02/06 17:00:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,2,0,0.7,0.43,-60.595,40.9
2019/02/06 17:00:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,20,0,1,0.977,-60.417,37.1
2019/02/06 17:00:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,25,0,1,3.114,-60.76,50.5
2019/02/06 17:00:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,10,0,1,3.125,-60.581,51.1
2019/02/06 17:00:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,7,0,1,3.137,-60.587,58.3
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,5,0,1,1.373,-60.897,48.6
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,3,0,1,1.376,-60.038,17.8
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,4,0,1,1.381,-60.844,26.1
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,4,0,1,1.382,-60.835,146.7
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,5,0,1,1.382,-60.898,59.4
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,6,0,1,1.274,-60.11,73.6
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,6,0,1,1.275,-60.101,16.3
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,5,0,1,1.275,-60.36,24.9
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,5,0,1,1.275,-60.876,83.1
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,6,0,1,1.276,-60.092,18.8
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,5,0,1,1.277,-60.922,9.2
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,6,0,1,1.278,-60.083,11
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,5,0,1,1.278,-60.85,444.9
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,8,0,1,2.302,-61.178,17.2
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,7,0,1,2.304,-61.166,15.9
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,7,0.2,1,2.312,-60.472,22.1
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,7,0,1,2.314,-61.647,13.3
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,5,0,1,2.317,-61.697,82.7
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,5,0,1,2.319,-61.685,42.9
2019/04/07 17:25:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,5,0.1,1,2.348,-60.793,96
2019/04/21 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,2,0.3,1,2.116,-61.234,10.5
2019/04/21 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,2,0.3,1,2.146,-61.284,26.8
2019/04/21 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,2,0.3,1,2.155,-61.285,73.4
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,4,0,1,2.255,-61.322,10.9
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,3,0,1,2.257,-61.313,65.8
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,3,0,1,2.264,-61.311,20.6
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,5,0,1,2.529,-61.386,18.7
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,5,0,1,2.53,-61.377,17.1
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,0,0.1,1,2.55,-61.637,13
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,2,0.1,1,2.603,-61.642,28.3
2019/04/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,2,0.1,1,2.605,-61.632,37.9
2019/04/30 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,3,0,1,3.406,-60.276,17.2
2019/04/30 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,3,0,1,3.542,-60.354,12.4
2019/05/26 18:10:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,2,0,0,3.796,-61.471,27.3
2019/03/02 17:50:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,21,0,1,4.604,-60.154,22.7
2019/02/18 17:25:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,4,0,0.7,0.612,-59.773,7.9
2019/02/18 17:25:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,8,0,0.8,0.648,-60.093,19.7
2019/02/18 17:25:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,5,0,1,1.01,-60.404,16
2019/02/18 17:25:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,19,0,1,4.889,-60.117,127.2
2019/02/18 17:25:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,42,0,1,3.659,-61.743,16.6
2019/02/21 17:55:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,35,0,1,1.626,-60.921,64.7
2019/02/21 17:55:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,7,0.3,1,1.724,-60.537,30.5
2019/02/26 18:15:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,21,0,1,3.747,-61.675,34.4
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,45,0,1,2.396,-61.69,63.9
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,38,0,1,2.398,-61.579,65.8
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,38,0,1,2.399,-61.575,100.1
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,36,0,1,2.402,-61.553,104.8
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,36,0,1,2.403,-61.548,78.6
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,55,0,1,2.477,-61.766,94.4
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,56,0,1,2.481,-61.739,48.1
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,16,0,1,1.929,-60.557,21.4
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,30,0,1,1.932,-60.017,27.9
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,15,0,1,1.933,-60.534,35.9
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,42,0,1,2.04,-61.529,76.9
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,41,0,1,2.041,-61.525,86.5
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,41,0,1,2.045,-61.502,18.2
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,42,0,1,2.108,-61.491,26.4
2019/03/01 17:05:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,15,0,1,2.114,-60.55,24.7
2019/03/09 17:55:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,31,0,1,3.624,-61.878,54.9
2019/03/09 17:55:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,33,0,1,3.855,-61.7,114
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,43,0,1,2.378,-61.755,13.8
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,41,0,1,2.381,-61.403,31.5
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,41,0,1,2.383,-61.783,6
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,41,0,1,2.387,-61.558,219.8
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,40,0,1,2.396,-61.56,36.8
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,42,0,1,2.402,-61.586,24.5
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,51,0,1,2.403,-61.704,43.7
2019/03/04 17:35:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,41,0,1,2.404,-61.577,20.5
2019/03/07 18:05:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,34,0,1,2.56,-61.715,72
2019/03/07 18:05:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,34,0,1,2.646,-61.704,126.7
2019/03/07 18:05:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,35,0,1,2.652,-61.712,88.9
2019/03/07 18:05:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,35,0,1,2.656,-61.689,92.8
2019/03/07 18:10:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,34,0,1,2.764,-61.662,53.5
2019/03/07 18:10:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,33,0,1,2.778,-61.664,63.8
2019/03/07 18:10:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,37,0,1,3.456,-60.827,44.4
2019/03/18 17:50:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,6,0.5,1,3.651,-61.459,30.5
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,6,0,1,2.556,-61.934,24.1
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,10,0,1,1.983,-61.52,41.6
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,9,0,1,1.985,-61.508,7.6
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,35,0,1,1.998,-59.953,28.9
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,18,0,1,2.07,-61.418,6.1
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,10,0,1,2.097,-60.807,18.8
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,10,0.6,1,2.111,-61.686,97.8
2019/03/22 17:25:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,10,0.4,1,2.113,-61.674,38.8
2019/03/23 18:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,2,0,0.9,0.962,-62.052,44.4
2019/03/23 18:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,3,0,1,0.974,-61.97,70
2019/03/23 18:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,3,0,1,0.981,-62.013,143.7
2019/03/23 18:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,4,0,1,0.99,-62.02,46.7
2019/03/23 18:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,4,0,1,0.993,-61.999,71.3
2019/03/23 18:05:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,54,0.1,1,1.671,-60.819,70.1
2019/03/27 17:45:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,69,0.1,1,1.647,-60.931,44.9
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,8,0,1,2.465,-61.53,49.4
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,8,0,1,2.466,-61.521,88.1
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,8,0,1,2.469,-61.503,24.7
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,4,0,1,2.47,-61.942,23.1
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,MUCAJAI,Amazonia,7,0,1,2.474,-61.531,41
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,6,0,1,0.928,-60.563,8.7
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,5,0,1,0.929,-60.554,12.5
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,5,0,1,0.933,-60.457,15.6
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,7,0,1,0.947,-60.101,19.4
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,5,0,1,0.979,-60.525,21.8
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,31,0,1,0.987,-60.343,13.3
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,18,0,1,1.006,-60.401,10.9
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,2,0,0.8,1.072,-60.644,38.8
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,4,0,0.9,1.073,-60.115,16.8
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,4,0,0.9,1.077,-60.122,11.5
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,4,0,0.9,1.08,-60.063,7.4
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,4,0,0.9,1.081,-60.05,26.3
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,4,0,0.9,1.086,-60.057,52.4
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,3,0,0.9,1.088,-60.044,24.5
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,SAO LUIZ,Amazonia,4,0,0.9,1.092,-60.052,35.1
2019/04/03 17:50:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,4,0,0.6,1.1,-59.491,13.6
2019/03/03 16:55:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,32,0,1,3.701,-59.985,44.2
2019/03/03 16:55:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,32,0,1,3.702,-60.024,82
2019/03/03 16:55:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,33,0,1,4.834,-60.163,35.8
2019/03/09 17:55:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,23,0,1,2.958,-60.395,76.1
2019/03/13 17:30:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,0,0.5,0.4,4.654,-60.296,10.2
2019/03/13 17:30:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,0,0.1,0.3,4.678,-60.254,44.8
2019/03/13 17:30:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,0,0.1,0.4,4.68,-60.245,16.7
2019/01/22 17:45:00,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,5,0,0.9,2.109,-60.614,6.1
2019/03/18 17:50:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,6,0.5,1,3.648,-61.482,30.7
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,7,0,1,4.67,-60.267,40.5
2019/03/20 17:35:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,7,0,1,4.679,-60.268,45.4
2019/03/20 17:40:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,3,0,0.7,4.956,-60.384,132.8
2019/04/01 18:00:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0,2,0.3,0.531,-60.655,46.9
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,2,0.3,0.7,1.062,-59.402,16.7
2019/04/05 17:35:00,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,4,0,0.9,0.541,-60.731,13.1
2019/04/11 17:00:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,7,0.5,1,4.018,-61.053,78.3
2019/04/12 17:45:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazonia,5,1.6,0.9,3.623,-61.785,10.6
2019/05/01 18:15:00,AQUA_M-T,Brasil,RORAIMA,CARACARAI,Amazonia,4,0.2,0.2,1.673,-61.511,38.6
2019/05/09 17:25:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,0,0.9,0,4.131,-60.857,17.4
2019/05/09 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,1,0.9,0,3.108,-61.127,27.3
2019/05/09 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,1,0.8,0,3.11,-61.116,106.1
2019/05/09 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,1,0.8,0,3.118,-61.129,67.1
2019/05/09 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,0,0.8,0,3.12,-61.118,58
2019/05/09 17:25:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,4,2.5,0,3.166,-61.439,18.2
2019/06/28 17:10:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,2,0,0.2,3.508,-59.848,14.8
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,37,0,1,4.395,-60.593,27.2
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,54,0.5,1,4.364,-60.764,29
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,12,0,1,4.941,-60.102,20.1
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,34,0,1,4.404,-60.599,48.3
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,17,0.1,1,4.195,-60.616,72.7
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,17,0.1,1,4.19,-60.62,56.5
2019/01/28 17:05:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,17,0,1,3.637,-60.06,24.1
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,13,0.1,1,3.746,-60.289,21.9
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,11,0,1,3.705,-60.512,21.8
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,17,0,1,3.705,-59.93,23.2
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,6,0,1,3.619,-60.594,18.6
2019/01/24 17:30:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,6,0,1,3.618,-60.603,52
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,13,0,1,2.08,-61.821,34.8
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,11,0,1,2.079,-61.831,25.9
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,17,0,1,2.079,-61.794,27.3
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,23,0,1,2.244,-61.525,15
2019/02/09 17:30:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,24,0.1,1,2.231,-61.685,57.4
