datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/04/03 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,0.2,3.024,-60.933,17.6
2021/04/03 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,0.2,3.017,-60.913,9.1
2021/03/07 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0.6,1,3.279,-60.824,23.4
2021/03/07 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0.7,1,3.281,-60.812,22.5
2021/03/07 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0.6,1,3.283,-60.818,65.1
2021/03/07 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,3,1,0.7,3.257,-60.623,74.1
2021/03/09 17:35:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,5,0,1,3.1,-60.599,22.4
2021/03/09 17:35:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,3.001,-60.845,15.6
2021/03/09 17:35:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,3,-60.854,6
2021/03/18 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0.3,0.2,2.86,-60.975,44.9
2021/03/18 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.2,2.984,-60.745,7.2
2021/03/18 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.2,2.985,-60.736,11.5
2021/03/20 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,0.2,2.922,-60.769,161.5
2021/03/20 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,0.5,3.286,-60.727,38.7
2021/03/20 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,0.5,3.284,-60.739,15.6
2021/03/20 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,0.5,3.275,-60.725,16.1
2021/02/02 17:05:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,14,0.4,1,3.355,-60.522,19
2021/02/19 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,2.839,-60.796,11.2
2021/02/19 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,2.881,-60.931,35.3
2021/02/19 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,2.871,-60.93,16.6
2021/02/19 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,2.841,-60.783,13.9
2021/01/30 18:15:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0,1,3.17,-60.489,54.7
2021/01/29 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,5,0,1,3.525,-60.429,9.2
2021/01/18 17:50:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,5,0,3.088,-60.835,26
2021/02/11 17:00:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,0.7,3.416,-60.776,25.6
2021/02/11 17:00:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,0.7,3.412,-60.78,29.7
2021/02/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,5,2,0.5,3.004,-60.861,10.8
2021/02/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0.4,1,3.529,-60.339,15
2021/02/14 17:30:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,4,0.4,1,3.53,-60.33,10.7
2021/02/23 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.6,3.191,-60.759,22.7
2021/02/23 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.6,3.189,-60.753,18.4
2021/02/23 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.6,3.19,-60.742,51.7
2021/02/23 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.6,3.194,-60.738,48.8
2021/02/23 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0,0.6,3.192,-60.748,29.3
2021/02/26 17:55:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,2,0.1,0.8,2.813,-60.798,47.5
2021/03/20 17:20:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0,0.2,2.924,-60.755,23.3
2021/04/28 17:25:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,0,0.5,0,2.926,-60.989,13.4
